Object Id,Facility ID,Facility Name,Address,City,State,ZIP Code,Phone Number,County,Country,Latitude,Longitude,Website,Helipad
4397,16715224,WESTERN PENNSYLVANIA HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,PA,15224,(412) 578-5000,ALLEGHENY,159,40.461876,-79.946222,http://www.wpahs.org/locations/west-penn-hospital,Y
4398,23816214,CLARION PSYCHIATRIC CENTER,2 HOSPITAL DRIVE,CLARION,PA,16214,(814) 226-9545,CLARION,108,41.193403,-79.397504,http://www.clarioncenter.com,N
4399,3018603,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,(570) 759-5065,COLUMBIA,133,41.070954,-76.23093,http://www.berwick-hospital.com,Y
4400,5089447,SOUTH LYON MEDICAL CENTER,213 SOUTH WHITACRE,YERINGTON,NV,89447,(775) 781-3761,LYON,23,38.98409652,-119.1674592,http://www.southlyonmedicalcenter.org,Y
4401,4019118,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVENUE,PHILADELPHIA,PA,19118,(215) 248-8201,PHILADELPHIA,128,40.079468,-75.211935,http://www.chhealthsystem.com,N
4402,9419102,MAGEE REHABILITATION HOSPITAL,1513 RACE STREET,PHILADELPHIA,PA,19102,(215) 587-3000,PHILADELPHIA,124,39.95681412,-75.16527023,http://www.mageerehab.org,N
4403,11119107,PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,PA,19107,(215) 829-7722,PHILADELPHIA,147,39.94520906,-75.1557321,http://www.pennmedicine.org/pahosp/,N
4404,5669210,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,NE,69210,(402) 387-2800,BROWN,181,42.54451346,-99.84956105,http://www.browncountyhospital.org,Y
4405,20319152,NAZARETH HOSPITAL,2601 HOLME AVENUE,PHILADELPHIA,PA,19152,(215) 335-6039,PHILADELPHIA,62,40.05897134,-75.04200874,http://www.nazarethhospital.org,N
4406,25919128,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVENUE,PHILADELPHIA,PA,19128,(215) 483-9900,PHILADELPHIA,11,40.02862679,-75.20977237,http://www.roxboroughmemorial.com,N
4407,20116828,MEADOWS PSYCHIATRIC CENTER,132 THE MEADOWS DRIVE,CENTRE HALL,PA,16828,(814) 364-2161,CENTRE,73,40.81088642,-77.71256777,http://www.themeadows.net,N
4408,13944622,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,(330) 343-3311,TUSCARAWAS,56,40.51436785,-81.45585405,http://www.unionhospital.org,Y
4409,11943040,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,MARYSVILLE,OH,43040,(937) 578-2289,UNION,119,40.23008254,-83.36764832,http://www.memorialhosp.org,Y
4410,22916803,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVENUE,STATE COLLEGE,PA,16803,(814) 231-7000,CENTRE,142,40.81854834,-77.84258985,http://www.mountnittany.org,Y
4411,9816646,CONEMAUGH MINERS MEDICAL CENTER,290 HAIDA AVENUE  PO BOX 689,HASTINGS,PA,16646,(814) 247-3100,CAMBRIA,7,40.65807263,-78.70526962,http://www.conemaugh.org/miners/,Y
4412,3219320,BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,PA,19320,(610) 383-8000,CHESTER,22,40.01012579,-75.78613013,http://www.brandywinehospital.com,Y
4413,18019380,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,(610) 431-5000,CHESTER,43,39.97120657,-75.60214507,http://www.chestercountyhospital.org,Y
4414,4489008,GROVER C DILS MEDICAL CENTER,700 NORTH SPRING STREET,CALIENTE,NV,89008,(775) 726-3171,LINCOLN,9,37.62270263,-114.5139431,http://www.dilsmedicalcenter.org,Y
4415,20219355,DEVEREUX CHILDRENS BEHAVIORAL HEALTH CENTER,655 SUGARTOWN ROAD  P O BOX 275,MALVERN,PA,19355,(484) 595-6741,CHESTER,24,40.00837607,-75.50918714,http://www.devereux.org,N
4416,20619468,PHOENIXVILLE HOSPITAL,140 NUTT ROAD  PO BOX 3001,PHOENIXVILLE,PA,19468,(610) 983-1000,CHESTER,91,40.123789,-75.515085,http://www.phoenixvillehospital.com,Y
4417,25219320,COATESVILLE VETERANS AFFAIRS MEDICAL CENTER,1400 BLACK HORSE ROAD,COATESVILLE,PA,19320,(610) 384-7711,CHESTER,34,39.99759102,-75.79757106,http://www.coatesville.va.gov/,N
4418,4889820,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,89820,(775) 635-2550,LANDER,114,40.63955062,-116.9402862,http://www.bmgh.org,N
4419,4989415,MOUNT GRANT GENERAL HOSPITAL,200 SOUTH 'A' STREET,HAWTHORNE,NV,89415,(702) 945-2461,MINERAL,8,38.51700346,-118.6273898,http://mtgrantgenhospital.org/,Y
4420,4789049,NYE REGIONAL MEDICAL CENTER,825 SOUTH MAIN STREET,TONOPAH,NV,89049,(775) 482-6233,NYE,58,38.06164318,-117.2224901,http://www.nyeregional.org,N
4421,2085602,BENSON HOSPITAL,450 S. OCOTILLO,BENSON,AZ,85602,(520) 586-2260,COCHISE,112,31.96510498,-110.3081187,http://www.bensonhospital.org,Y
4422,2618702,JOHN HEINZ INSTITUTE OF REHABILITATION,150 MUNDY STREET,WILKES-BARRE,PA,18702,(570) 826-3800,LUZERNE,148,41.2461525,-75.854379,http://www.allied-services.org,N
4423,6185643,NORTHERN COCHISE COMMUNITY HOSPITAL  INC.,901 W REX ALLEN DRIVE,WILLCOX,AZ,85643,(520) 384-3540,COCHISE,52,32.2649674,-109.8381442,http://www.ncch.com,Y
4424,19918017,LEHIGH VALLEY HOSPITAL-MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,(484) 888-5845,LEHIGH,59,40.657591,-75.420109,http://www.lvhn.org/facilities_directions/hospital_locations/lehigh_valley_hospital_muhlenberg,N
4425,8016105,UPMC JAMESON,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105,(724) 656-4100,LAWRENCE,48,41.013202,-80.352649,http://www.jamesonhealth.org,Y
4426,10164154,SAINT LUKE'S NORTHLAND HOSPITAL - BARRY ROAD,5830 NW BARRY ROAD,KANSAS CITY,MO,64154,(816) 891-6000,PLATTE,157,39.24898899,-94.64832907,https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,Y
4427,4568959,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,NE,68959,(308) 832-3400,KEARNEY,136,40.49543098,-98.94285322,http://www.kchs.org,Y
4428,16517801,SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,PA,17801,(570) 286-3450,NORTHUMBERLAND,18,40.861931,-76.778025,http://www.sunburyhospital.com,Y
4429,187117603,LANCASTER BEHAVIORAL HEALTH HOSPITAL,333 HARRISBURG AVENUE,LANCASTER,PA,17603,(717) 740-4100,LANCASTER,187,40.04978557,-76.31563618,https://lancasterbehavioral.org/,N
4430,10319401,NORRISTOWN STATE HOSPITAL,1001 STERIGERE STREET,NORRISTOWN,PA,19401,(610) 313-1000,MONTGOMERY,154,40.132533,-75.348869,http://www.dpw.state.pa.us/foradults/statehospitals/norristownstatehospital/index.htm,N
4431,10018510,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,(570) 770-5000,LACKAWANNA,191,41.41069496,-75.65056814,http://www.mth.org,N
4432,245631,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,(740) 446-5000,GALLIA,92,38.84647314,-82.23754029,http://www.holzer.org,Y
4433,5601915,BEVERLY CAMPUS BEVERLY CAMPUS,85 HERRICK STREET,BEVERLY,MA,1915,(978) 922-3000,ESSEX,26,42.5641,-70.8757,http://www.beverlyhospital.org/locations--services/locations/beverly-hospital,Y
4434,4501970,NORTH SHORE MEDICAL CENTER - SALEM CAMPUS,81 HIGHLAND AVENUE,SALEM,MA,1970,(978) 741-1215,ESSEX,86,42.5111,-70.9068,http://www.nsmc.partners.org,Y
4435,67785724,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,(520) 694-7367,PIMA,80,32.24197377,-110.9463065,NOT AVAILABLE,Y
4436,24418510,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18510,(570) 770-3000,LACKAWANNA,165,41.41233526,-75.65396151,http://www.regionalhospitalofscranton.net,N
4437,19417543,UPMC LITITZ,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,(717) 625-5670,LANCASTER,178,40.132245,-76.311902,http://www.heartoflancaster.com/locations/heart-of-lancaster-regional-medical-center,Y
4438,12517604,UPMC PINNACLE LANCASTER,250 COLLEGE AVENUE  PO BOX 3434,LANCASTER,PA,17604,(717) 291-8123,LANCASTER,188,40.04081396,-76.32097873,http://www.lancasterregional.com/locations/lancaster-regional-medical-center,N
4439,13947750,ST MARY'S VINCENT EVANSVILLE INC,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,(812) 485-4000,VANDERBURGH,31,37.96334445,-87.50292615,http://www.stmarys.org,Y
4440,68786409,KINGMAN REGIONAL MEDICAL CENTER-HUALAPAI MOUNTAIN CAMPUS,3801 SANTA ROSA,KINGMAN,AZ,86409,(928) 757-0602,MOHAVE,195,35.21907083,-113.985719,NOT AVAILABLE,Y
4441,82931405,COASTAL BEHAVIORAL HEALTH,633 STEPHENSON AVENUE,SAVANNAH,GA,31405,(989) 839-3000,CHATHAM,12,32.00984663,-81.10183392,NOT AVAILABLE,N
4442,4857701,BLACK HILLS SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,216 ANAMARIA DRIVE,RAPID CITY,SD,57701,(605) 721-4700,PENNINGTON,129,44.04644362,-103.2234841,http://www.bhsc.com,N
4443,3302155,MELROSEWKFLD HEALTHCARE LAWRENCE MEMORIAL HOSPITAL CAMPUS,170 GOVERNORS AVENUE,MEDFORD,MA,2155,(781) 306-6000,MIDDLESEX,54,42.4259,-71.1114,http://www.hallmarkhealth.org/lawrencememorialmedicalservices.html,N
4444,3257108,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 WEST 69TH STREET,SIOUX FALLS,SD,57108,(605) 977-7000,LINCOLN,189,43.49094299,-96.78073418,http://www.avera.org/locations/heart-hospital/,Y
4445,11143506,COMMUNITY HOSPITALS AND WELLNESS CENTERS BRYAN,433 WEST HIGH STREET,BRYAN,OH,43506,(419) 636-1131,WILLIAMS,137,41.47409691,-84.55669416,http://www.chwchospital.com,Y
4446,147922908,UVA TRANSITIONAL CARE HOSPITAL,2965 IVY ROAD,CHARLOTTESVILLE,VA,22908,(434) 924-8245,ALBEMARLE,36,38.05150012,-78.54971534,http://uvahealth.com/services/transitional-care-hospital/referrals,N
4447,1455404,CHILDRENS HOSP & CLINICS MINNE,2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55404,(612) 813-6000,HENNEPIN,127,44.95665248,-93.2619933,http://www.childrensmn.org,Y
4448,1055440,PARK NICOLLET METHODIST HOSP,6500 EXCELSIOR BLVD  PO BOX 650,ST LOUIS PARK,MN,55440,(952) 993-5000,HENNEPIN,3,44.92898519,-93.36223002,http://www.parknicollet.com,Y
4449,2204401,SAINT JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,4401,(207) 262-1000,PENOBSCOT,143,44.8142166,-68.77246747,http://www.sjhhealth.com,N
4450,20424354,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,MARION,VA,24354,(276) 783-1200,SMYTH,99,36.83321553,-81.5101823,http://www.swvmhi.dbhds.virginia.gov/swvmhi/,N
4451,4555744,GRAND ITASCA CLINIC & HOSP,1601 GOLF COURSE ROAD,GRAND RAPIDS,MN,55744,(218) 326-3401,ITASCA,17,47.22355071,-93.55554035,http://www.granditasca.org,Y
4452,2858220,PEMBINA COUNTY MEMORIAL HOSPITAL,301 MOUNTAIN ST E,CAVALIER,ND,58220,(701) 265-8461,PEMBINA,51,48.7925461,-97.61871696,www.cavalierhospital.com,N
4453,10229566,MCLEOD SEACOAST,4000 HWY 9 E,LITTLE RIVER,SC,29566,(843) 390-8100,HORRY,152,33.86571224,-78.66354577,http://www.mcleodhealth.org/mcleod-seacoast/about-mcleod-seacoast.html,Y
4454,10956136,HENDRICKS COMM HOSP,503 EAST LINCOLN STREET,HENDRICKS,MN,56136,(507) 275-3134,LINCOLN,177,44.50583637,-96.41842304,http://www.hendrickshosp.org,Y
4455,9856175,SANFORD TRACY MEDICAL CENTER,251 FIFTH STREET EAST,TRACY,MN,56175,(507) 629-8300,LYON,64,44.23229821,-95.60733268,https://www.sanfordhealth.org/locations/sanford-tracy-medical-center,Y
4456,314895,MEMORIAL HOSPITAL OF WILLIAM AND GERTRUDE JONES HOSPITAL,191 N MAIN ST,WELLSVILLE,NY,14895,(585) 593-1100,ALLEGANY,168,42.12242108,-77.9509013,http://www.jmhny.org,N
4457,13674502,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,1100 EAST MONROE AVENUE,MCALESTER,OK,74502,(918) 426-7800,PITTSBURG,97,34.93517507,-95.75240522,http://www.odmhsas.org,N
4458,2297467,LOWER UMPQUA HOSPITAL DISTRICT,600 RANCH ROAD,REEDSPORT,OR,97467,(854) 529-3002,DOUGLAS,193,43.69458957,-124.1363019,www.lowerrumpquahhospital.com,Y
4459,5897756,ST CHARLES MEDICAL CENTER REDMOND,1253 N CANAL BLVD,REDMOND,OR,97756,(510) 537-1234,DESCHUTES,21,44.28796677,-121.169855,www.stcharleshealthcare.org,Y
4460,1612534,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVE,HUDSON,NY,12534,(518) 828-7601,COLUMBIA,197,42.24634477,-73.77745253,http://www.columbiamemorial.com,N
4461,14223607,RIVERSIDE REHABILITATION INSTITUTE,245 CHESAPEAKE AVENUE,NEWPORT NEWS,VA,23607,(757) 928-8000,NEWPORT NEWS,40,36.98618129,-76.39278745,http://www.riversideonline.com/rri/index.cfm,N
4462,1697630,LAKE DISTRICT HOSPITAL,700 SOUTH J STREET,LAKEVIEW,OR,97630,(770) 918-3000,LAKE,146,42.18129466,-120.3521112,www.lakehealthdistrict.org,Y
4463,5297601,SKY LAKES MEDICAL CENTER,2865 DAGGETT AVENUE,KLAMATH FALLS,OR,97601,(603) 668-3545,KLAMATH,93,42.25316066,-121.7851908,www.skylakes.org,Y
4464,3620190,RESTON HOSPITAL CENTER,1850 TOWN CENTER PARKWAY,RESTON,VA,20190,(703) 689-9020,FAIRFAX,173,38.96222355,-77.364166,www.restonhospital.com,Y
4465,1405201,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DR,BENNINGTON,VT,5201,(802) 442-6361,BENNINGTON,166,42.87418238,-73.20767064,http://svhealthcare.org,Y
4466,12378404,DRISCOLL CHILDREN'S HOSPITAL,3533 SOUTH ALAMEDA STREET,CORPUS CHRISTI,TX,78404,(361) 694-5010,NUECES,183,27.74851042,-97.38628484,http://www.driscollchildrens.org,Y
4467,10845428,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,(937) 268-6511,MONTGOMERY,78,39.74265668,-84.26458456,http://www.dayton.va.gov/,Y
4468,12523667,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,(757) 722-9961,HAMPTON,15,37.01535819,-76.33225686,http://www.hampton.va.gov/,N
4469,1397850,GRANDE RONDE HOSPITAL,900 SUNSET DRIVE,LA GRANDE,OR,97850,(716) 514-5700,UNION,138,45.31942719,-118.1060704,www.grh.org,Y
4470,6797338,WEST VALLEY HOSPITAL,525 SE WASHINGTON STREET,DALLAS,OR,97338,(301) 295-4000,POLK,149,44.91878607,-123.3103384,www.salemhealth.org,N
4471,2798807,CENTRAL WASHINGTON HOSPITAL,1201 SOUTH MILLER STREET,WENATCHEE,WA,98807,(509) 662-1511,CHELAN,185,47.40660465,-120.3210305,http://www.cwhs.com,Y
4472,6897128,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE,MCMINNVILLE,OR,97128,(808) 293-9221,YAMHILL,117,45.19903826,-123.1646728,www.wvmcweb.com,Y
4473,1197330,GOOD SAMARITAN REGIONAL MEDICAL CENTER,3600 NW SAMARITAN DRIVE,CORVALLIS,OR,97330,(773) 265-3700,BENTON,132,44.60322266,-123.2526236,http://www.samhealth.org/locations/goodsamaritanregionalmedicalcenter/pages/default.aspx,Y
4474,33279529,KNOX COUNTY HOSPITAL,701 S E 5TH STREET,KNOX CITY,TX,79529,(940) 657-3535,KNOX,68,33.41380466,-99.81155305,http://www.knoxcountyhospital-texas.com,N
4475,11514830,GUTHRIE CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830,(607) 937-7200,STEUBEN,1,42.14060036,-77.0474104,http://www.corninghospital.com,N
4476,11161108,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61107,(815) 226-2000,WINNEBAGO,29,42.26988601,-89.00772158,http://www.osfhealth.com,Y
4477,12411901,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVE,RIVERHEAD,NY,11901,(631) 548-6000,SUFFOLK,106,40.93426399,-72.67362495,http://www.pbmchealth.org,Y
4478,840504,CARDINAL HILL REHABILITATION HOSPITAL,2050 VERSAILLES ROAD,LEXINGTON,KY,40504,(859) 254-5701,FAYETTE,66,38.04697243,-84.54138894,http://www.cardinalhill.org,N
4479,14960936,GIBSON COMMUNITY HOSPITAL,1120 N MELVIN STREET,GIBSON CITY,IL,60936,(217) 784-4251,FORD,90,40.47836698,-88.37026499,http://www.gibsonhospital.org,Y
4480,161520,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,CANTON,IL,61520,(309) 647-5240,FULTON,134,40.55266909,-90.03882997,http://www.grahamhospital.org,Y
4481,1421620,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN ST,CHESTERTOWN,MD,21620,(410) 778-7668,KENT,46,39.21747943,-76.06493932,http://umshoreregional.org/about/facilities/chestertown,Y
4482,7975418,TMC BONHAM HOSPITAL,504 LIPSCOMB BOULEVARD,BONHAM,TX,75418,(903) 583-8585,FANNIN,175,33.57832798,-96.16664583,http://www.tmcbonham.com/,Y
4483,11176634,GOODALL-WITCHER HOSPITAL,101 POSEY AVENUE,CLIFTON,TX,76634,(254) 675-8322,BOSQUE,101,31.77685263,-97.58892556,http://www.gwhf.org,Y
4484,9561938,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE  P O BOX 372,MATTOON,IL,61938,(217) 258-2572,COLES,53,39.48854118,-88.27310864,http://www.sarahbush.org,Y
4485,11479512,MITCHELL COUNTY HOSPITAL,997 WEST INTERSTATE 20,COLORADO CITY,TX,79512,(325) 728-3431,MITCHELL,38,32.40643731,-100.8759346,http://www.mitchellcountyhospital.com,Y
4486,19276360,ELECTRA MEMORIAL HOSPITAL,1207 S. BAILEY STREET,ELECTRA,TX,76360,(940) 495-3981,WICHITA,150,34.01802681,-98.92489812,http://www.electrahospital.com,N
4487,24479521,HASKELL MEMORIAL HOSPITAL,NORTH 1ST STREET,HASKELL,TX,79521,(940) 864-2621,HASKELL,196,33.15736151,-99.74468102,http://haskellhospital.com/,Y
4488,5221133,NORTHWEST HOSPITAL CENTER,5401 OLD COURT RD,RANDALLSTOWN,MD,21133,(410) 521-5995,BALTIMORE,81,39.35859345,-76.78181096,http://www.lifebridgehealth.org/northwest/northwest1.aspx,N
4489,8738120,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,(901) 226-5000,SHELBY,110,35.12952196,-89.86155885,http://www.baptistonline.org/memphis/,Y
4490,160169,ALEXIAN BROTHERS BEHAVIORAL HEALTH HOSPITAL,1650 MOON LAKE BOULEVARD,HOFFMAN ESTATES,IL,60169,(847) 882-1600,COOK,82,42.0540673,-88.13716781,http://www.abbhh.org,Y
4491,260640,AURORA CHICAGO LAKESHORE HOSPITAL  LLC - DBA AURORA CHICAGO LAKESHORE HOSPITAL,4840 N. MARINE DRIVE,CHICAGO,IL,60640,(773) 878-9700,COOK,45,41.97029929,-87.65060003,http://www.chicagolakeshorehospital.com,N
4492,50177480,SWEENY COMMUNITY HOSPITAL,305 NORTH MCKINNEY STREET,SWEENY,TX,77480,(979) 548-1598,BRAZORIA,63,29.04783467,-95.69183141,http://www.sweenyhospital.org,N
4493,1960521,RML HEALTH PROVIDERS LTD PARTNERSHIP - DBA RML HINSDALE,5601 SOUTH COUNTY LINE ROAD,HINSDALE,IL,60521,(630) 286-4123,COOK,171,41.78618532,-87.91530761,http://www.rmlspecialtyhospital.org,N
4494,2360608,SCHWAB REHABILITATION CENTER,1401 SOUTH CALIFORNIA BOULEVARD,CHICAGO,IL,60608,(773) 522-2010,COOK,158,41.86229676,-87.69531666,http://www.schwabrehab.org,N
4495,3160641,KINDRED HOSPITAL - CENTRAL CHICAGO,4058 WEST MELROSE STREET,CHICAGO,IL,60641,(773) 481-5708,COOK,113,41.94024658,-87.72864369,http://www.khchicagocentral.com,N
4496,56179095,COLLINGSWORTH GENERAL HOSPITAL,1013 15TH STREET,WELLINGTON,TX,79095,(806) 447-2521,COLLINGSWORTH,6,34.84860058,-100.2121919,http://www.collingsworthgeneral.net,Y
4497,3860141,EDWARD HINES JR. VETERANS AFFAIRS HOSPITAL,5000 SOUTH FIFTH AVENUE,HINES,IL,60141,(708) 202-8387,COOK,60,41.8610986,-87.84129591,http://www.hines.va.gov/,Y
4498,12160153,FOSTER G MCGAW HOSPITAL LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,MAYWOOD,IL,60141,(708) 216-9000,COOK,161,41.86068278,-87.83472209,http://www.loyolamedicine.org/medical_services/index.cfm,Y
4499,13861727,WARNER HOSPITAL AND HEALTH SERVICES,422 W WHITE ST,CLINTON,IL,61727,(217) 935-9571,DE WITT,156,40.14841752,-88.96460821,http://www.djwhospital.org,N
4500,5925951,SUMMERS COUNTY ARH HOSPITAL,TERRACE STREET  P O BOX 940,HINTON,WV,25951,(304) 466-1000,SUMMERS,19,37.65063595,-80.86029453,http://www.arh.org/locations/summers_county.aspx,Y
4501,7040202,NORTON HOSPITAL,200 EAST CHESTNUT STREET,LOUISVILLE,KY,40202,(502) 629-8000,JEFFERSON,162,38.24772315,-85.7504603,http://www.nortonhealthcare.com/nortonhospital,Y
4502,194629210,SOUTH CAROLINA SEXUALLY VIOLENT PREDATOR TREATMENT PROGRAM,4546 BROAD RIVER RD,COLUMBIA,SC,29210,(803) 545-0301,RICHLAND,65,34.07226578,-81.11094347,https://wellpathcare.com/recovery-solutions-locations/south-carolina-sexually-violent-predator-treatment-program-scvptp/,N
4503,4526452,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,WESTON,WV,26452,(304) 269-8080,LEWIS,10,39.04763994,-80.492092,http://www.stonewallhospital.com,Y
4504,7626537,PRESTON MEMORIAL HOSPITAL,150 MEMORIAL DRIVE,KINGWOOD,WV,26537,(304) 329-1400,PRESTON,172,39.46495411,-79.67751161,https://www.prestonmemorial.org/,Y
4505,2762703,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62702,(217) 544-6464,SANGAMON,32,39.80543902,-89.64400804,www.st-johns.org,Y
4506,6142167,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN RD,TOMPKINSVILLE,KY,42167,(270) 487-9231,MONROE,190,36.6988825,-85.67646626,http://www.mcmccares.com,Y
4507,9340353,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MT. STERLING,KY,40353,(859) 497-5018,MONTGOMERY,186,38.07712125,-83.9452558,http://www.sjhlex.org/system-locations-saint-joseph-mount-sterling-mount-sterling-ky,Y
4508,2526354,GRAFTON CITY HOSPITAL,1 HOSPITAL PLAZA,GRAFTON,WV,26354,(304) 265-0400,TAYLOR,109,39.34381511,-80.02520593,http://www.graftonhospital.com,Y
4509,7608865,ST. LUKE'S HOSPITAL - WARREN CAMPUS,185 ROSEBERRY STREET,PHILLIPSBURG,NJ,8865,(908) 859-6700,WARREN,105,40.70220506,-75.17812041,http://www.warrenhospital.org/,Y
4510,7707840,HACKETTSTOWN REGIONAL MEDICAL CENTER,651 WILLOW GROVE STREET,HACKETTSTOWN,NJ,7840,(908) 852-5100,WARREN,79,40.8616841,-74.81600774,http://www.hrmcnj.org,Y
4511,13107825,LITTLE HILL ALINA LODGE,61 WARDS ROAD,BLAIRSTOWN,NJ,7825,(800) 575-6343,WARREN,135,40.98150956,-74.93182335,http://www.alinalodge.org/,N
4512,473651,ELKVIEW GENERAL HOSPITAL,429 WEST ELM STREET,HOBART,OK,73651,(580) 726-3324,KIOWA,176,35.03777613,-99.09860687,www.elkviewhospital.com/,Y
4513,2474953,EASTERN OKLAHOMA MEDICAL CENTER,105 WALL STREET,POTEAU,OK,74953,(918) 647-8161,LE FLORE,4,35.0433335,-94.61213288,http://www.eomchospital.com,N
4514,373034,EDMOND -AMG SPECIALTY HOSPITAL,1100 EAST NINTH STREET,EDMOND,OK,73034,(405) 359-5118,OKLAHOMA,2,35.64484388,-97.46539263,http://www.amgedmond.com/,N
4515,761021,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,DIXON,IL,61021,(815) 288-5531,LEE,42,41.84477843,-89.47889512,http://www.ksbhospital.com,Y
4516,7861764,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,(815) 842-2828,LIVINGSTON,140,40.87099748,-88.67951509,http://www.osfsaintjames.org/,Y
4517,1673120,LAKESIDE WOMEN'S HOSPITAL,11200 NORTH PORTLAND AVENUE,OKLAHOMA CITY,OK,73120,(405) 936-1500,OKLAHOMA,104,35.58394229,-97.58361293,http://www.lakeside-wh.net,N
4518,4073034,INTEGRIS HEALTH EDMOND,4801 INTEGRIS PARKWAY,EDMOND,OK,73034,(405) 657-3000,OKLAHOMA,116,35.64463527,-97.41836003,http://integrisok.com/edmond,N
4519,3473120,NORTHWEST SURGICAL HOSPITAL,9204 NORTH MAY AVENUE,OKLAHOMA CITY,OK,73120,(405) 848-1918,OKLAHOMA,30,35.56409354,-97.56672459,http://nwsurgicalokc.com/,N
4520,2073114,MCBRIDE ORTHOPEDIC HOSPITAL,9600 BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,(405) 486-2100,OKLAHOMA,131,35.56823049,-97.51175573,http://www.mcbrideclinicorthopedichospital.com,N
4521,941008,CARROLL COUNTY MEMORIAL HOSPITAL,309 ELEVENTH STREET,CARROLLTON,KY,41008,(502) 732-4321,CARROLL,174,38.68031234,-85.1687861,http://www.ccmhosp.com,Y
4522,4742502,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET,SOMERSET,KY,42502,(606) 679-7441,PULASKI,102,37.08600628,-84.62017705,http://www.lakecumberlandhospital.com,Y
4523,9173129,SURGICAL HOSPITAL OF OKLAHOMA,100 SE 59TH STREET,OKLAHOMA CITY,OK,73129,(405) 634-9300,OKLAHOMA,13,35.40567403,-97.50933012,http://www.sh-ok.com/,N
4524,13573141,CEDAR RIDGE,6501 NE 50TH STREET,OKLAHOMA CITY,OK,73141,(405) 605-6111,OKLAHOMA,14,35.52293278,-97.41193749,http://www.cedarridgebhs.com,N
